text,label
"['httptwitpiccomytq', 'far', 'interesting']",1
"['tweeted', 'nearly', 'day', 'posted', 'website', 'tonight', 'hopefully', 'goes', 'well', 'night', 'time']",1
"['craigsutton', 'thats', 'longtime', 'good', 'you']",1
"['thuquoc', 'jizzin', 'pants', 'excited', 'seeing', 'armin', 'van', 'buuren', 'tomorrow']",1
"['mehulbhuva', 'good', 'luck', 'let', 'know', 'goes']",1
"['tayswift', 'congrats', 'peru', 'wereare', 'amazing', 'speechlessthank', 'u', 'much', 'come', 'someday', 'plz', 'ill', 'wait', 'forever', 'seriously']",1
"['rogieking', 'congrats', 'newborn', 'first', 'due', 'june']",1
"['dodgers', 'beat', 'padres', 'go', 'blue']",1
"['jbruin', 'lol', 'esp', 'updates', 'hit', 'phone']",1
"['jonathanrknight', 'im', 'glad', 'appreciate', 'iowa', 'come', 'back', 'late', 'summer', 'theyre', 'cutting', 'hay', 'bestsmell', 'ever']",1
"['pjaficionado', 'fun', 'loving', 'life', 'happy', 'game', 'everything', 'else', 'bonus', 'bs', 'either']",1
"['vuittonretarded', 'awww', 'anything']",1
"['mind', 'goodnight']",1
"['mistressathenax', 'oh', 'lets', 'let', 'surprise']",1
"['proud', 'future', 'member', 'rb']",1
"['misstattoo', 'heyy', 'got', 'pictures', 'donnies', 'gift', 'usb', 'stick']",1
"['giant', 'drag', 'quotwicked', 'gamequot', 'httptwtfm', 'musicmonday', 'better', 'original', 'amp', 'commercial', 'promo', 'song', 'niptuck', 'season']",1
"['webclassroom', 'fabulous', 'post', 'wordahead', 'overall', 'loved', 'blog']",1
"['much', 'luv', 'espressowoman', 'amp', 'tommyruffin', 'whos', 'following', 'twitter']",1
"['kendallmassey', 'jclayville', 'rocks', 'tell', 'said']",1
"['gerrybutler', 'something', 'enjoy', 'make', 'happy', 'it']",1
"['discovered', 'tonight', 'church', 'serving', 'breakfast', 'easter', 'im', 'sure', 'exciting', 'suspect', 'baby']",1
['tiandrance'],1
"['yoavsegal', 'morning']",1
"['finally', 'back', 'twitter']",1
"['god', 'sho', 'love', 'feeling', 'really', 'really', 'blessed', 'tonight']",1
"['adamdexter', 'cant', 'wait', 'see', 'buddy']",1
"['allanatrogue', 'thanks', 'allan', 'photos', 'joolz', 'soiree', 'held', 'brisbane', 'last', 'year']",1
"['link', 'enjoy', 'dark', 'chocolate', 'within', 'post', 'httpchaicoffeeblogspotcomchocolateflavouredmathhtml']",1
"['chazdrums', 'know', 'something', 'time', 'easy', 'answer']",1
"['wow', 'house', 'looks', 'differentand', 'oh', 'god', 'doggies']",1
"['ahhh', 'loved', 'sunny', 'dayi', 'working', 'good', 'sun', 'burn', 'nose']",1
"['foamingbbq', 'read', 'last', 'semester', 'quotreadquot', 'mean', 'skim', 'keywords', 'read', 'online', 'outlines', 'got']",1
"['dalecruse', 'yay', 'love', 'boxnet', 'first', 'business', 'partner', 'sam', 'ghods', 'founding', 'team', 'proud', 'building', 'excellent', 'utility']",1
"['jonathanrknight', 'glad', 'hear', 'great', 'night', 'rock', 'amp', 'hope', 'tonight', 'st', 'many', 'feel', 'good', 'shows', 'you']",1
"['anyone', 'else', 'catch', 'scott', 'bakulas', 'quotoh', 'boyquot', 'chuck', 'tonight']",1
"['fatbellybella', 'media', 'trip', 'period', 'guard', 'mindsalong', 'hearts', 'fret', 'msbadu', 'ur', 'best', 'true']",1
"['ahh', 'tedium', 'fixing', 'broken', 'file', 'links', 'inventor', 'good', 'times']",1
"['thedebbyryan', 'where']",1
"['laatina', 'mondays', 'make', 'it']",1
"['well', 'past', 'two', 'days', 'min', 'sleep', 'im', 'going', 'watch', 'tv', 'laying', 'bed', 'try', 'sleep', 'night', 'peepers']",1
"['im', 'officially', 'going', 'bed', 'goodnight']",1
"['painting', 'clothes']",1
"['msaleem', 'lol', 'yet', 'brutha', 'anotha', 'mutha']",1
"['ryanrossfanz', 'lt', 'follow', 'them', 'ryan', 'uber']",1
"['jonathanrknight', 'close', 'eyes', 'pick', 'one', 'hit', 'reply']",1
"['ronashively', 'connections', 'academy', 'great', 'familyand', 'thousands', 'across', 'country', 'happy', 'tell']",1
"['queenie', 'hum', 'nice', 'lol', 'take', 'somethinglol', 'yeah', 'party', 'there', 'haha', 'u', 'kno', 'drunk', 'asss', 'b', 'seeing', 'janets', 'party']",1
"['nightcard', 'star', 'wonderful', 'card', 'new', 'beginning', 'ankie', 'welcome']",1
"['loves', 'german', 'bakeries', 'sydney', 'together', 'imported', 'honey', 'feels', 'like', 'home']",1
"['im', 'uncle', 'now']",1
"['katiehayes', 'levoncouldnt', 'said', 'better', 'self']",1
"['dmf', 'change', 'name', 'qoosfr', 'queen', 'obscure', 'science', 'fiction', 'references', 'instead', 'cbn', 'person', 'understands']",1
"['dolfinfan', 'picnic', 'fabulous']",1
"['davejmatthews', 'welcome', 'back', 'nyc']",1
"['nashipear', 'sorry', 'talking', 'best', 'friend', 'havent', 'replied', 'talk', 'too']",1
"['corinmcblide', 'oh', 'ok', 'gonna', 'go', 'buy', 'one', 'come']",1
"['tafe', 'quiz', 'photoshoot', 'sezdawg']",1
"['berofx', 'good', 'luck', 'challenge']",1
"['oh', 'oh', 'found', 'clothes', 'love', 'em', 'xd']",1
"['rocking', 'doubt', 'gonna', 'start', 'neverwinter', 'nights']",1
"['kameelahwrites', 'phew', 'hair', 'gyal']",1
"['keepin', 'real']",1
"['lt', 'branded']",1
"['im', 'adding', 'fellow', 'pfers', 'nice', 'see', 'many', 'us', 'here', 'too']",1
"['good', 'time', 'eat', 'n', 'park', 'drinking', 'latte', 'playing', 'munchkin', 'impossible', 'chriswolfe']",1
"['momentbymoment', 'im', 'sure', 'site', 'will']",1
"['jonathanrknight', 'good', 'luck', 'cruise', 'gonna', 'need', 'it']",1
"['glutenfreegirl', 'well', 'im', 'whatever', 'neighbor', 'tells', 'us', 'produces', 'vegetables', 'im', 'cooking', 'them']",1
"['milagro', 'hi', 'there', 'cel', 'today']",1
"['chubbx', 'goooooood', 'morning', 'chubbx', 'today']",1
"['brittyds', 'blame', 'me', 'like', 'good', 'things']",1
"['darkknight', 'okay', 'think', 'little', 'oven', 'wednesday', 'pm']",1
"['lorigama', 'thats', 'excellent', 'lotsa', 'people', 'loving', 'hehe', 'winks']",1
"['jiazhen', 'odd', 'little', 'thing', 'it', 'is', 'another', 'planet', 'think', 'like']",1
"['amidst', 'recession', 'talks', 'friend', 'told', 'yesterday', 'got', 'pay', 'hike', 'sure', 'nice', 'hear', 'that']",1
"['using', 'windows', 'tweetdeck', 'temporarily']",1
"['joined', 'shoedazzle', 'society', 'kimkardashian', 'excited', 'cant', 'wait', 'shoe', 'selection', 'link', 'httpwwwshoedazzlecom']",1
"['robgokeemusic', 'know', 'made', 'some', 'taken', 'meetings', 'amp', 'foreseen', 'sister', 'going', 'pick', 'stray']",1
"['jonathanrknight', 'direct', 'message', 'usmeall', 'uswhatever', 'want']",1
"['marsthestars', 'httptinyurlcomhecklerxyz']",1
"['week', 'fitness', 'challenge', 'im', 'starting', 'strong', 'submitted', 'stats', 'night', 'aint', 'bad']",1
"['following', 'reason', 'wwwfacesbyrozzjcom']",1
"['missed', 'twitter', 'ym', 'multiply', 'pet', 'society', 'able', 'use', 'internet', 'quite', 'busy', 'past', 'days']",1
"['mileycyrus', 'juz', 'watchin', 'eps', 'show', 'hm', 'must', 'say', 'instantly', 'became', 'fan', 'urs', 'd', 'lovin', 'ur', 'humor', 'mucho', 'power', 'u']",1
"['new', 'background', 'exactly', 'work', 'wanted', 'bored', 'old', 'one']",1
"['paragon', 'please', 'vote', 'work', 'lol']",1
"['mrskutcher', 'keep', 'forgetting', 'different', 'time', 'zone', 'normal', 'see', 'tweets', 'morning', 'pm', 'here']",1
"['mantia', 'example', 'animation', 'mean', 'youtube', 'video', 'something', 'im', 'curious', 'see', 'work', 'snowing', 'too']",1
"['therudetypist', 'need', 'invite', 'hunch']",1
"['jonathanrknight', 'thought', 'mac']",1
"['jonathanrknight', 'maybe', 'jordan', 'could', 'help', 'answer', 'few', 'idea']",1
"['finally', 'made', 'map', 'panama', 'quotwhats', 'panama', 'like', 'animalquot', 'haha', 'love', 'friends']",1
['manyas'],1
"['ddlovato', 'gladly', 'give', 'squirrel', 'jennys', 'house', 'join', 'us', 'squirrel', 'itll', 'kill', 'two', 'birds', 'one', 'stone']",1
"['got', 'vocals', 'done', 'time', 'best', 'part', 'music', 'track', 'bed', 'whichever', 'wanna', 'call', 'lol']",1
"['part', 'friends', 'wedding', 'entourage', 'tagalog', 'abay', 'sa', 'kasal', 'ill', 'carrying', 'veil', 'thanks', 'mau']",1
"['bernmorley', 'weather', 'petal', 'sweat', 'oh', 'sorry']",1
"['dfizzy', 'hey', 'today']",1
"['whoops', 'sorry', 'anyone', 'trying', 'email', 'earlier', 'today', 'inbox', 'full', 'empty']",1
"['chocolatedip', 'lol', 'wasnt', 'complaining', 'making', 'sure', 'yoeyfreshier', 'wasnt', 'getting', 'tivon', 'cleared']",1
"['mademoiselledee', 'one', 'freaky', 'movie', 'like', 'quoti', 'got', 'lifequot']",1
"['megan', 'hanging']",1
"['going', 'bed', 'early', 'prep', 'interview', 'cleveland', 'tomorrow']",1
"['healthy', 'remedy', 'dog', 'httppetparenthoodblogspotcom', 'dogs']",1
"['sick', 'soma', 'rocks']",1
"['staceysoleil', 'yeplol', 'bored', 'edward', 'hunting', 'guys']",1
"['victoriaerin', 'heyyyyyyyyyyy']",1
"['studying', 'philosophy', 'math', 'ltblah', 'aka', 'listening', 'music', 'twitter', 'facebook', 'myspace']",1
"['jonathanrknight', 'way', 'earth', 'answer', 'everyone', 'ask', 'donnie', 'got', 'gift', 'yr', 'old', 'lastnight']",1
"['psp', 'browser', 'first', 'time', 'year']",1
"['aparajuli', 'good', 'luck']",1
"['glad', 'angels', 'first', 'game', 'season']",1
"['misstoriblack', 'absolutely', 'doubt', 'will', 'heres', 'continued', 'success']",1
"['another', 'day', 'office', 'days', 'go', 'httptwitpiccomyy']",1
"['mattimassacre', 'nice', 'yeah', 'wish', 'could', 'afford', 'things']",1
"['loic', 'want', 'see', 'too', 'itll', 'take', 'long', 'get', 'friends']",1
"['uploading', 'greatest', 'cartoon', 'newspaper', 'ever', 'regarding', 'twitter']",1
"['levimorales', 'glad', 'liked', 'henry', 'ford', 'good', 'idea', 'every', 'then', 'he']",1
"['studying', 'friends', 'thats', 'update']",1
"['piercethevic', 'im', 'glad', 'everythings', 'going', 'good', 'guys']",1
"['jonathanrknight', 'worry', 'it', 'happy', 'here']",1
"['suplada', 'ill', 'get', 'stuff', 'fr', 'ukjapan', 'im', 'desperate', 'enough', 'headphones', 'us', 'might', 'jac', 'tita', 'slow']",1
"['eddieizzard', 'happen', 'still', 'nyc', 'gigs', 'friday', 'saturday', 'next', 'week']",1
"['ty', 'grfl', 'soon', 'upload', 'emmylou', 'harris', 'ï', '½', 'ill', 'baby', 'tonight', 'grfl', 'httpblipfmxzc']",1
"['cheeck', 'thiss', 'hand', 'cuz', 'im', 'marvelous', 'boy', 'idk', 'hoow', 'im', 'gona', 'make', 'threw', 'weeeek']",1
"['watching', 'seven', 'pounds', 'mom', 'hope', 'dont', 'fall', 'asleep', 'aftermidnightproject', 'tomorrow']",1
"['jennmae', 'awesome', 'home', 'work', 'around', 'take', 'puppy', 'out', 'capones']",1
"['nerdist', 'photo', 'vegas']",1
"['elissakim', 'yeah', 'opening', 'day', 'too']",1
"['iamdiddy', 'feel', 'hate', 'working', 'too', 'results', 'major', 'look', 'good', 'feel', 'good']",1
"['fmsquatro', 'as', 'al', 'team']",1
"['really', 'good', 'day', 'shoppping']",1
"['kamy', 'oki', 'ithope', 'works']",1
"['amp', 'good', 'night', 'sweet', 'dreamz']",1
"['i', 'hope', 'scentsational', 'get', 'dissed']",1
"['invite', 'people', 'twitter']",1
"['bluestreak', 'jasonandjodie', 'coming', 'soon', 'enough', 'friends', 'big', 'project', 'works', 'good', 'new', 'good', 'news']",1
"['cookrn', 'woohoo', 'yeah', 'day', 'rockin', 'hard', 'core']",1
"['jonathanrknight', 'hey', 'jon', 'love', 'ya', 'understandthats', 'counts']",1
"['imalcolmjames', 'internship', 'yet', 'ive', 'got', 'place', 'stay', 'w', 'luck', 'ill', 'spend', 'time', 'teaneck', 'heading', 'back', 'utah']",1
"['make', 'bed', 'without', 'running', 'wall', 'tripping', 'feet', 'is', 'heh']",1
"['mayhemstudios', 'yes', 'using', 'week', 'now', 'pretty', 'happy', 'result']",1
"['larryczerwonka', 'exactly']",1
"['wonder', 'long', 'stay', 'pass', 'wake']",1
"['donniewahlberg', 'great', 'words', 'wisdom', 'ddub', 'tell', 'doctor', 'let', 'alcohol', 'amp', 'caffeine']",1
"['jonathanrknight', 'good', 'knight', 'sleep', 'well', 'know', 'now']",1
"['exhausted', 'glad', 'got', 'see', 'unc', 'become', 'national', 'champs']",1
"['centrelink', 'wasnt', 'bad', 'thought', 'going']",1
"['davesjessica', 'want', 'way']",1
"['hella', 'excited', 'cuz', 'italian']",1
"['love', 'access', 'research', 'machine', 'quad', 'core', 'bit', 'opterons', 'gigs', 'ram']",1
"['quick', 'exhausting', 'day', 'time']",1
"['jasmine', 'bohdi', 'holidays']",1
"['pfspleen', 'im', 'good', 'strange', 'dreams', 'last', 'night', 'hey', 'dreamin', 'means', 'im', 'sleepin', 'hows', 'morning']",1
"['going', 'outside', 'jump', 'trampoine', 'wooot']",1
"['sophieveronica', 'today', 'rad', 'made', 'finals', 'cross', 'country', 'yay', 'love', 'sophie', 'lt', 'l', 'ps', 'everythins', 'cool', 'mates']",1
"['huntersmama', 'lol', 'thinking', 'thing']",1
"['jonathanrknight', 'feel', 'pressured', 'none', 'us', 'expect', 'reply', 'back', 'were', 'happy', 'able', 'listen', 'talk']",1
"['suai', 'oh', 'quotshooterquot', 'good', 'movie', 'seen', 'tho', 'gotta', 'put', 'back', 'quotto', 'watchquot', 'list']",1
"['donniewahlberg', 'tell', 'u', 'spoken', 'fb', 'amp', 'twitter', 'fire', 'right', 'now', 'hope', 'ur', 'feelin', 'better', 'love', 'great', 'night']",1
"['kourtneykardash', 'hate', 'morn', 'workouts', 'bc', 'love', 'sleep', 'late', 'ha', 'fun', 'mexico', 'love', 'show', 'trip', 'gonna', 'air', 'keeping', 'up']",1
"['im', 'feeling', 'somewhat', 'artistictime', 'break', 'sketching', 'pad', 'feel', 'new', 'dress', 'design', 'coming']",1
"['mashinka', 'go', 'on', 'marys', 'listening']",1
['theashball'],1
"['nodame', 'cantabile', 'lt', 'think', 'im', 'falling', 'love', 'classical', 'music']",1
"['so', 'ordered', 'copy', 'hardcore', 'underground', 'love', 'me', 'love', 'me', 'canary', 'skinny', 'jeans', 'going', 'balls', 'deep']",1
"['markegli', 'amp', 'kariegli', 'dinner', 'menu', 'week', 'something', 'pastay', 'we', 'cheese', 'also', 'chicken', 'noodle', 'soup']",1
"['new', 'jersey', 'come']",1
['facebook'],1
"['vonster', 'good', 'point', 'draw', 'nice', 'quote', 'though', 'like', 'that']",1
"['croconaw', 'goodnight']",1
"['danielkirkley', 'lead', 'cross', 'one', 'favorites', 'great', 'job', 'd']",1
"['got', 'back', 'starbucks', 'tried', 'tea', 'lemonade', 'good', 'miss', 'gg', 'already', 'st', 'one']",1
"['boom', 'boom', 'powoops']",1
"['super', 'red', 'diva', 'stupid', 'university']",1
"['latest', 'episode', 'newnownext', 'like', 'full', 'awesome']",1
"['want', 'things', 'end', 'remember', 'faith', 'one', 'day', 'going', 'alright']",1
"['pbnjen', 'thanks', 'great', 'tour', 'making', 'even', 'excited', 'work', 'pr', 'rock', 'sampbwould', 'love', 'work', 'there']",1
"['donniewahlberg', 'give', 'joyand', 'years', 'amazing', 'man', 'lucky', 'know', 'you']",1
"['tothepc', 'check', 'httpwwwwebowordcom', 'dictionary', 'visual', 'vocabulary', 'come', 'fun']",1
"['artistic', 'affirmation', 'drunk', 'lady', 'kinda', 'needed']",1
"['honey', 'honey', 'goodnight', 'really', 'early', 'morning', 'busy', 'day', 'catch', 'later', 'tomorrow']",1
"['je', 'kakï', '½en', 'rip', 'od', 'trenutek', 'resnice', 'link', 'link', 'link']",1
"['lamb', 'chowmein', 'dinner', 'tonight', 'hhhmmm', 'slightly', 'roasted', 'buttered', 'dinner', 'rolls', 'yum', 'yum', 'yum', 'hungry']",1
"['tweeting', 'brand', 'new', 'sony', 'psp', 'can']",1
"['mussomitchel', 'hey', 'go', 'tour', 'sometime', 'brother', 'metro', 'station', 'freakin', 'awesome']",1
"['well', 'tweeps', 'im', 'off', 'gotta', 'shower', 'go', 'get', 'haircut', 'good', 'bye', 'everyone']",1
"['juliaroy', 'ive', 'seen', 'flickr', 'ive', 'fallen', 'love', 'wonderful', 'awesome']",1
"['danielc', 'sorry', 'wrath', 'khan', 'made', 'do']",1
"['juggernaut', 'dr', 'doom', 'magneto', 'amp', 'xavier', 'ahahah', 'today', 'good', 'day', 'nn']",1
"['ricardooooo', 'well', 'geek', 'next', 'time', 'tahoe', 'need', 'get', 'miss', 'vicky', 'jay', 'reciting', 'star', 'wars']",1
"['aww', 'dont', 'make', 'blush']",1
"['trying', 'figure', 'thing']",1
"['watching', 'quotthe', 'princess', 'bridequot', 'want', 'wesley']",1
"['lisaholmes', 'buy', 'fiances', 'duplex', 'terwillegar']",1
"['apleaforaaron', 'could', 'really', 'eat', 'cheese', 'hankering', 'austrian', 'smoked', 'cheese', 'yum']",1
"['ddlovato', 'fucking', 'jealous', 'girl', 'fun', 'though', 'xxx']",1
"['thastevieg', 'bunnys', 'name', 'lucy', 'go', 'ahead', 'guess', 'named', 'lmao']",1
"['pixelpipe', 'updates', 'iphone', 'os', 'yet', 'miss', 'guys']",1
"['denise', 'love', 'you']",1
"['happy', 'morning', 'la', 'toat', 'lumea']",1
"['ctesdahl', 'well', 'always', 'digg', 'stumbleboth', 'aided', 'greatly', 'wasting', 'countless', 'hours', 'life']",1
"['vote', 'xxstephy', 'httpwwwtripcentralcaphpfunnyindexphpactionplayvideoampvideoid', 'yayyy']",1
"['played', 'gpokrcom', 'busted', 'nb', 'arses', 'waiting', 'pokerstars', 'freeroll', 'begin', 'coffeeeeeee']",1
"['xphile', 'quotconveniencequot', 'remedy', 'ltthats', 'cuz', 'doc']",1
"['karaoke', 'xt', 'wed', 'drum', 'lessons', 'thursday', 'week', 'ill', 'work', 'somewhere']",1
"['pepstein', 'type', 'blog', 'post', 'print']",1
"['fachatc', 'obi', 'und', 'hornbach', 'baumarkt', 'via', 'twittercom', 'fachatc', 'obi', 'und', 'hornbach', 'baumarkt', 'httptiny', 'httptinyurlcomdwnza']",1
"['honeyhoneybun', 'aw', 'thankslets', 'hope', 'so', 'worried', 'geoffs', 'teeth', 'hope', 'good', 'day', 'h', 'hb']",1
"['watching', 'keith', 'olbermannlate', 'late', 'rerun', 'daily', 'show', 'michael', 'j', 'fox', 'guest', 'high', 'school', 'crush']",1
"['imagejennation', 'whitrt', 'found', 'great', 'chinese', 'place', 'hang']",1
"['esotericsean', 'heh', 'thanks', 'advertising', 'skills']",1
"['pmeanwellralph', 'all', 'offline', 'wks', 'packing', 'moving', 'vegas']",1
"['aaminahh', 'im', 'excited', 'books', 'received', 'too']",1
"['donniewahlberg', 'days', 'wahlberg', 'then', 'finally']",1
"['everyone', 'im', 'following', 'u', 'its', 'mandatory', 'u', 'follow']",1
"['codelust', 'dvd', 'me', 'bring', 'meet', 'next']",1
"['sexxyindividual', 'well', 'dunnoi', 'didnt', 'give', 'ans', 'yet', 'u', 'kno', 'talkin', 'bout']",1
"['pkahleeb', 'big', 'baby', 'boy', 'doing', 'em', 'doing', 'figured', 'may', 'never', 'get', 'full', 'nights', 'rest', 'again']",1
"['corybasil', 'hurry', 'first', 'person', 'publish', 'book', 'twitters']",1
"['stevonelson', 'like', 'one', 'ive', 'used', 'project', 'here']",1
"['playing', 'new', 'toys']",1
"['fair', 'goodnight', 'sweet', 'twitters', 'pleasing', 'dreams', 'restful', 'slumber']",1
"['marsacademy', 'ugh', 'jealous', 'you', 'miss', 'boys', 'tell', 'say', 'hi']",1
"['budget', 'method', 'going', 'broke', 'methodically', 'liners']",1
"['naughtyhaughty', 'sooo', 'chill', 'part', 'u', 'live', 'in', 'went', 'laguna', 'creek', 'south', 'sac', 'got', 'place', 'citrus', 'heights']",1
"['stacielane', 'you', 'good', 'seeing', 'lip', 'service', 'last', 'week']",1
"['keepinupwkris', 'omg', 'best', 'momyour', 'girls', 'blessed']",1
"['watching', 'csi', 'ny', 'excited', 'lighting', 'workshop']",1
"['finetuning', 'part', 'song', 'maddy', 'r', 'making', 'sounding', 'good', 'feel', 'pro', 'not', 'hahaha']",1
"['shares', 'yeheeyyy', 'karma', 'gone', 'httpplurkcompmzrpe']",1
"['javajive', 'humm', 'istore', 'alot', 'similiar', 'reqs', 'maybe', 'head', 'way']",1
"['pocketfulofme', 'hahaha', 'of', 'nails', 'wet', 'hehebut', 'helpful', 'flipped', 'magazine', 'pages']",1
"['blackberry', 'bold', 'kingston', 'gb', 'microsd', 'card', 'en', 'route']",1
"['onthemapp', 'ditto', 'good', 'nirvana', 'sandwiches']",1
"['augustineiv', 'thank']",1
"['kcarruthers', 'flicks', 'hair', 'prefer', 'called', 'quottweniusquot']",1
"['stevebuscemi', 'weather', 'england', 'hour', 'morning', 'am', 'cool', 'gloomy', 'amp', 'crap', 'nice', 'day', 'mate']",1
"['im', 'going', 'jay', 'leno']",1
"['donniewahlberg', 'yessirrr', 'give', 'anyone', 'much', 'power', 'makes', 'happythats', 'ill', 'seeing', 'da', 'summah']",1
"['add', 'myspace', 'myspacecomlookthunder']",1
"['jonathanrknight', 'feel', 'thousands', 'girls', 'anwering', 'ur', 'every', 'twitter', 'must', 'cool']",1
"['im', 'up', 'quite', 'err', 'early', 'colleague', 'amp', 'outfit', 'hunting', 'need', 'new', 'gowns', 'gonna', 'leave', 'big', 'babies', 'sleeping']",1
"['agghhhh', 'looosing', 'mind']",1
"['amazing', 'night', 'dallas', 'advanced', 'tv', 'production', 'class', 'happy', 'birhtday', 'sam']",1
"['ugh', 'allergies', 'killing', 'tonight', 'house', 'driving', 'crazy', 'run', 'live', 'bubble', 'together', 'yes']",1
"['davelindquist', 'casting', 'director', 'called', 'today', 'wicked', 'excited', 'amp', 'presenting', 'us', 'producers', 'ill', 'let', 'know', 'know']",1
